#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Action Fighter (1989)(Firebird Software)(48k);Action Fighter (1989)(Firebird Software)(48k);ZX Spectrum;;;;;;;;;;;;;;
Action Force (1987)(Virgin Games);Action Force (1987)(Virgin Games);ZX Spectrum;;;;;;;;;;;;;;
Action Force 2 (1988)(Virgin Mastertronic);Action Force 2 (1988)(Virgin Mastertronic);ZX Spectrum;;;;;;;;;;;;;;
Action Reflex (1986)(Mirrorsoft);Action Reflex (1986)(Mirrorsoft);ZX Spectrum;;;;;;;;;;;;;;
Ad Astra (1984)(Gargoyle Games);Ad Astra (1984)(Gargoyle Games);ZX Spectrum;;;;;;;;;;;;;;
Addams Family, The (1991)(Ocean)[128K];Addams Family, The (1991)(Ocean)[128K];ZX Spectrum;;;;;;;;;;;;;;
Adidas Championship Tie-Break (1990)(Erbe Software)[re-release];Adidas Championship Tie-Break (1990)(Erbe Software)[re-release];ZX Spectrum;;;;;;;;;;;;;;
Adidas Championship Tie-Break (1990)(Ocean Software);Adidas Championship Tie-Break (1990)(Ocean Software);ZX Spectrum;;;;;;;;;;;;;;
Adidas Championship Tie-Break (1990)(Ocean Software)[a];Adidas Championship Tie-Break (1990)(Ocean Software)[a];ZX Spectrum;;;;;;;;;;;;;;
Advanced Lawnmower Simulator (1988)(Your Sinclair);Advanced Lawnmower Simulator (1988)(Your Sinclair);ZX Spectrum;;;;;;;;;;;;;;
Advanced Lawnmower Simulator (Europe);Advanced Lawnmower Simulator (Europe);ZX Spectrum;;;;;;;;;;;;;;
Advanced Lawnmower Simulator II (1990)(JA Software)(128k);Advanced Lawnmower Simulator II (1990)(JA Software)(128k);ZX Spectrum;;;;;;;;;;;;;;
Advanced Lawnmower Simulator II (Europe);Advanced Lawnmower Simulator II (Europe);ZX Spectrum;;;;;;;;;;;;;;
Advanced Patience (1994)(Tiger's Claw);Advanced Patience (1994)(Tiger's Claw);ZX Spectrum;;;;;;;;;;;;;;
Advanced Pinball Simulator (1990)(Code Masters Ltd);Advanced Pinball Simulator (1990)(Code Masters Ltd);ZX Spectrum;;;;;;;;;;;;;;
Advanced Soccer Simulator (1989)(Mastertronic Plus);Advanced Soccer Simulator (1989)(Mastertronic Plus);ZX Spectrum;;;;;;;;;;;;;;
