#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
skyalert;Sky Alert;MAME (Advance);;1992;Metro;Shooter;;;;;0;;;;;
skyarmy;Sky Army;Final Burn Alpha;;1982;Shoei;Shooter;;;;;0;;;;;
skykid;Sky Kid;Final Burn Alpha;;1985;Namco;Shooter;;;;;0;;;;;
skysmash;Sky Smasher;Final Burn Alpha;;1990;Nihon System;Shooter;;;;;0;;;;;
soldivid;Sol Divide - The Sword Of Darkness;MAME (Advance);;1997;Psikyo;Shooter;;;;;0;;;;;
sonicbom;Sonic Boom;Final Burn Alpha;;1987;Sega;Shooter;;;;;0;;;;;
sokyugrt;Soukyugurentai / Terra Diver;MAME (Advance);;1996;Raizing / 8ing;Shooter;;;;;0;;;;;
sharrier;Space Harrier;Final Burn Alpha;;1985;Sega;Shooter;;;;;0;;;;;
spcinv95;Space Invaders '95: The Attack Of Lunar Loonies;MAME (Advance);;1995;Taito Corporation Japan;Shooter;;;;;0;;;;;
spacedx;Space Invaders DX;Final Burn Alpha;;1994;Taito Corporation;Shooter;;;;;0;;;;;
invaders;Space Invaders Part I;Final Burn Alpha;;1978;Taito;Shooter;;;;;0;;;;;
invadpt2;Space Invaders Part II;MAME (Advance);;1979;Taito;Shooter;;;;;0;;;;;
stagger1;Stagger I;Final Burn Alpha;;1998;Afega;Shooter;;;;;0;;;;;
stmblade;Storm Blade;MAME (Advance);;1996;Visco;Shooter;;;;;0;;;;;
strkforc;Strike Force;MAME (Advance);;1991;Midway;Shooter;;;;;0;;;;;
stg;Strike Gunner S.T.G;Final Burn Alpha;;1991;Athena / Tecmo;Shooter;;;;;0;;;;;
s1945;Strikers 1945;MAME (Advance);;1995;Psikyo;Shooter;;;;;0;;;;;
s1945ii;Strikers 1945 II;Final Burn Alpha;;1997;Psikyo;Shooter;;;;;0;;;;;
s1945iii;Strikers 1945 III;Final Burn Alpha;;1999;Psikyo;Shooter;;;;;0;;;;;
s1945p;Strikers 1945 Plus;Final Burn Alpha;;1999;Psikyo;Shooter;;;;;0;;;;;
scobra;Super Cobra;Final Burn Alpha;;1981;Konami;Shooter;;;;;0;;;;;
srdarwin;Super Real Darwin;Final Burn Alpha;;1987;Data East Corporation;Shooter;;;;;0;;;;;
ssi;Super Space Invaders '91;Final Burn Alpha;;1990;Taito;Shooter;;;;;0;;;;;
szaxxon;Super Zaxxon;Final Burn Alpha;;1982;Sega;Shooter;;;;;0;;;;;
superx;Super-X;Final Burn Alpha;;1994;NTC;Shooter;;;;;0;;;;;
syvalion;Syvalion;MAME (Advance);;1988;Taito Corporation;Shooter;;;;;0;;;;;
tempest1;Tempest 1;MAME (Advance);tempest;1980;Atari;Shooter;;;;;0;;;;;
tempest2;Tempest 2;MAME (Advance);tempest;1980;Atari;Shooter;;;;;0;;;;;
tempest3;Tempest 3;MAME (Advance);tempest;1980;Atari;Shooter;;;;;0;;;;;
terracre;Terra Cresta;Final Burn Alpha;;1985;Nichibutsu;Shooter;;;;;0;;;;;
terraf;Terra Force;Final Burn Alpha;;1987;Nichibutsu;Shooter;;;;;0;;;;;
gametngk;The Game Paradise - Master of Shooting! / Game Tengoku - The Game Paradise;MAME (Advance);;1995;Jaleco;Shooter;;;;;0;;;;;
lastday;The Last Day;Final Burn Alpha;;1990;Dooyong;Shooter;;;;;0;;;;;
thndrbld;Thunder Blade;Final Burn Alpha;;1987;Sega;Shooter;;;;;0;;;;;
thunderx;Thunder Cross;MAME (Advance);;1988;Konami;Shooter;;;;;0;;;;;
thndrx2;Thunder Cross II;Final Burn Alpha;;1991;Konami;Shooter;;;;;0;;;;;
tdragon;Thunder Dragon;Final Burn Alpha;;1991;NMK (Tecmo license);Shooter;;;;;0;;;;;
tdragon2;Thunder Dragon 2;Final Burn Alpha;;1993;NMK;Shooter;;;;;0;;;;;
tfrceac;ThunderForce AC;MAME (Advance);;1990;Sega / Technosoft;Shooter;;;;;0;;;;;
tigerh;Tiger Heli;Final Burn Alpha;;1985;Taito America Corp.;Shooter;;;;;0;;;;;
timeplt;Time Pilot;Final Burn Alpha;;1982;Konami;Shooter;;;;;0;;;;;
transfrm;Transformer;MAME (Advance);;1986;Sega;Shooter;;;;;0;;;;;
truxton;Truxton / Tatsujin;Final Burn Alpha;;1988;Toaplan / Taito Corporation;Shooter;;;;;0;;;;;
truxton2;Truxton II / Tatsujin Oh;Final Burn Alpha;;1992;Toaplan;Shooter;;;;;0;;;;;
turbofrc;Turbo Force;Final Burn Alpha;;1991;Video System Co.;Shooter;;;;;0;;;;;
turtship;Turtle Ship;Final Burn Alpha;;1988;Philko (Sharp Image license);Shooter;;;;;0;;;;;
twinbee;Twin Bee;Final Burn Alpha;;1985;Konami;Shooter;;;;;0;;;;;
tbyahhoo;Twin Bee Yahhoo!;MAME (Advance);;1995;Konami;Shooter;;;;;0;;;;;
twincobr;Twin Cobra;MAME (Advance);;1987;Toaplan / Taito Corporation;Shooter;;;;;0;;;;;
tcobra2;Twin Cobra II;MAME (Advance);;1995;Taito Corporation Japan;Shooter;;;;;0;;;;;
twineagl;Twin Eagle I - Revenge Joe's Brother;Final Burn Alpha;;1988;Seta (Taito license);Shooter;;;;;0;;;;;
twineag2;Twin Eagle II - The Rescue Mission;MAME (Advance);;1994;Seta;Shooter;;;;;0;;;;;
twinfalc;Twin Falcons;MAME (Advance);;1989;Philko (Poara Enterprises license);Shooter;;;;;0;;;;;
twinhawk;Twin Hawk;Final Burn Alpha;;1989;Taito Corporation Japan;Shooter;;;;;0;;;;;
twinspri;Twinkle Star Sprites;Final Burn Alpha;;1996;ADK;Shooter;;;;;0;;;;;
earthjkr;U.N. Defense Force: Earth Joker;Final Burn Alpha;;1993;Visco;Shooter;;;;;0;;;;;
unsquad;U.N. Squadron;Final Burn Alpha;;1989;Capcom;Shooter;;;;;0;;;;;
cawing;U.S. Navy;Final Burn Alpha;cawing;1990;Capcom;Shooter;;;;;0;;;;;
mustang;US AAF Mustang;Final Burn Alpha;;1990;UPL;Shooter;;;;;0;;;;;
ultrax;Ultra X Weapons / Ultra Keibitai;MAME (Advance);;1995;Banpresto + Tsuburaya Prod.;Shooter;;;;;0;;;;;
vaportra;Vapor Trail - Hyper Offence Formation;Final Burn Alpha;;1989;Data East Corporation;Shooter;;;;;0;;;;;
vmetal;Varia Metal;Final Burn Alpha;;1995;Excellent System;Shooter;;;;;0;;;;;
